nid,id,name,organism,ncbi_taxonomy.name,description,resource_markdown
10963,ENSG00000136059,VILL,2,Homo sapiens,villin like [Source:HGNC Symbol;Acc:HGNC:30906],
11149,ENSG00000137054,POLR1E,2,Homo sapiens,RNA polymerase I subunit E [Source:HGNC Symbol;Acc:HGNC:17631],
12530,ENSG00000146007,ZMAT2,2,Homo sapiens,zinc finger matrin-type 2 [Source:HGNC Symbol;Acc:HGNC:26433],
21640,ENSG00000213462,ERV3-1,2,Homo sapiens,"endogenous retrovirus group 3 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:3454]",
11785,ENSG00000140873,ADAMTS18,2,Homo sapiens,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:HGNC Symbol;Acc:HGNC:17110],
9178,ENSG00000123352,SPATS2,2,Homo sapiens,spermatogenesis associated serine rich 2 [Source:HGNC Symbol;Acc:HGNC:18650],
6960,ENSG00000105518,TMEM205,2,Homo sapiens,transmembrane protein 205 [Source:HGNC Symbol;Acc:HGNC:29631],
20566,ENSG00000198242,RPL23A,2,Homo sapiens,ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317],
17962,ENSG00000178732,GP5,2,Homo sapiens,glycoprotein V platelet [Source:HGNC Symbol;Acc:HGNC:4443],
16357,ENSG00000170011,MYRIP,2,Homo sapiens,myosin VIIA and Rab interacting protein [Source:HGNC Symbol;Acc:HGNC:19156],
6039,ENSG00000100138,SNU13,2,Homo sapiens,small nuclear ribonucleoprotein 13 [Source:HGNC Symbol;Acc:HGNC:7819],
19406,ENSG00000186599,DEFB105B,2,Homo sapiens,defensin beta 105B [Source:HGNC Symbol;Acc:HGNC:29930],
2491,ENSG00000166035,LIPC,2,Homo sapiens,"lipase C, hepatic type [Source:HGNC Symbol;Acc:HGNC:6619]",
22101,ENSG00000229453,SPINK8,2,Homo sapiens,serine peptidase inhibitor Kazal type 8 (putative) [Source:HGNC Symbol;Acc:HGNC:33160],
8224,ENSG00000115282,TTC31,2,Homo sapiens,tetratricopeptide repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:25759],
8027,ENSG00000113583,C5orf15,2,Homo sapiens,chromosome 5 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:20656],
20496,ENSG00000198001,IRAK4,2,Homo sapiens,interleukin 1 receptor associated kinase 4 [Source:HGNC Symbol;Acc:HGNC:17967],
9085,ENSG00000122543,OCM,2,Homo sapiens,oncomodulin [Source:HGNC Symbol;Acc:HGNC:8105],
19195,ENSG00000185669,SNAI3,2,Homo sapiens,snail family transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:18411],
21482,ENSG00000211812,TRAV26-2,2,Homo sapiens,T cell receptor alpha variable 26-2 [Source:HGNC Symbol;Acc:HGNC:12124],
7458,ENSG00000109107,ALDOC,2,Homo sapiens,"aldolase, fructose-bisphosphate C [Source:HGNC Symbol;Acc:HGNC:418]",
5934,ENSG00000099308,MAST3,2,Homo sapiens,microtubule associated serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:19036],
21577,ENSG00000212807,OR2A42,2,Homo sapiens,olfactory receptor family 2 subfamily A member 42 [Source:HGNC Symbol;Acc:HGNC:31230],
9656,ENSG00000126882,FAM78A,2,Homo sapiens,family with sequence similarity 78 member A [Source:HGNC Symbol;Acc:HGNC:25465],
12063,ENSG00000143105,KCNA10,2,Homo sapiens,potassium voltage-gated channel subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:6219],
21318,ENSG00000206526,LINC01556,2,Homo sapiens,long intergenic non-protein coding RNA 1556 [Source:HGNC Symbol;Acc:HGNC:21195],
1599,ENSG00000135424,ITGA7,2,Homo sapiens,integrin subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:6143],
475,ENSG00000090674,MCOLN1,2,Homo sapiens,mucolipin TRP cation channel 1 [Source:HGNC Symbol;Acc:HGNC:13356],
16931,ENSG00000172530,BANP,2,Homo sapiens,BTG3 associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:13450],
888,ENSG00000108963,DPH1,2,Homo sapiens,diphthamide biosynthesis 1 [Source:HGNC Symbol;Acc:HGNC:3003],
8576,ENSG00000117748,RPA2,2,Homo sapiens,replication protein A2 [Source:HGNC Symbol;Acc:HGNC:10290],
6903,ENSG00000105281,SLC1A5,2,Homo sapiens,solute carrier family 1 member 5 [Source:HGNC Symbol;Acc:HGNC:10943],
7358,ENSG00000108443,RPS6KB1,2,Homo sapiens,ribosomal protein S6 kinase B1 [Source:HGNC Symbol;Acc:HGNC:10436],
17871,ENSG00000178078,STAP2,2,Homo sapiens,signal transducing adaptor family member 2 [Source:HGNC Symbol;Acc:HGNC:30430],
3382,ENSG00000206240,HLA-DRB1,2,Homo sapiens,"major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]",
9472,ENSG00000125648,SLC25A23,2,Homo sapiens,solute carrier family 25 member 23 [Source:HGNC Symbol;Acc:HGNC:19375],
11084,ENSG00000136783,NIPSNAP3A,2,Homo sapiens,nipsnap homolog 3A [Source:HGNC Symbol;Acc:HGNC:23619],
4640,ENSG00000058404,CAMK2B,2,Homo sapiens,calcium/calmodulin dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461],
40,ENSG00000006756,ARSD,2,Homo sapiens,arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717],
17034,ENSG00000173083,HPSE,2,Homo sapiens,heparanase [Source:HGNC Symbol;Acc:HGNC:5164],
12536,ENSG00000146049,KAAG1,2,Homo sapiens,kidney associated antigen 1 [Source:HGNC Symbol;Acc:HGNC:21031],
19974,ENSG00000196074,SYCP2,2,Homo sapiens,synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:HGNC:11490],
22920,ENSG00000261236,BOP1,2,Homo sapiens,BOP1 ribosomal biogenesis factor [Source:HGNC Symbol;Acc:HGNC:15519],
8476,ENSG00000116991,SIPA1L2,2,Homo sapiens,signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800],
1166,ENSG00000119392,GLE1,2,Homo sapiens,GLE1 RNA export mediator [Source:HGNC Symbol;Acc:HGNC:4315],
8528,ENSG00000117411,B4GALT2,2,Homo sapiens,"beta-1,4-galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:925]",
4182,ENSG00000013275,PSMC4,2,Homo sapiens,"proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]",
14106,ENSG00000159917,ZNF235,2,Homo sapiens,zinc finger protein 235 [Source:HGNC Symbol;Acc:HGNC:12866],
11559,ENSG00000139289,PHLDA1,2,Homo sapiens,pleckstrin homology like domain family A member 1 [Source:HGNC Symbol;Acc:HGNC:8933],
19881,ENSG00000188993,LRRC66,2,Homo sapiens,leucine rich repeat containing 66 [Source:HGNC Symbol;Acc:HGNC:34299],
15112,ENSG00000164758,MED30,2,Homo sapiens,mediator complex subunit 30 [Source:HGNC Symbol;Acc:HGNC:23032],
20041,ENSG00000196296,ATP2A1,2,Homo sapiens,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811],
16291,ENSG00000169733,RFNG,2,Homo sapiens,RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:9974],
15755,ENSG00000167483,NIBAN3,2,Homo sapiens,niban apoptosis regulator 3 [Source:HGNC Symbol;Acc:HGNC:24130],
13671,ENSG00000156218,ADAMTSL3,2,Homo sapiens,ADAMTS like 3 [Source:HGNC Symbol;Acc:HGNC:14633],
20319,ENSG00000197329,PELI1,2,Homo sapiens,pellino E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:8827],
17007,ENSG00000172932,ANKRD13D,2,Homo sapiens,ankyrin repeat domain 13D [Source:HGNC Symbol;Acc:HGNC:27880],
6120,ENSG00000100359,SGSM3,2,Homo sapiens,small G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:25228],
22742,ENSG00000255073,ZFP91-CNTF,2,Homo sapiens,ZFP91-CNTF readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:33441],
17760,ENSG00000177414,UBE2U,2,Homo sapiens,ubiquitin conjugating enzyme E2 U [Source:HGNC Symbol;Acc:HGNC:28559],
9747,ENSG00000127928,GNGT1,2,Homo sapiens,G protein subunit gamma transducin 1 [Source:HGNC Symbol;Acc:HGNC:4411],
11995,ENSG00000142530,FAM71E1,2,Homo sapiens,family with sequence similarity 71 member E1 [Source:HGNC Symbol;Acc:HGNC:25107],
20960,ENSG00000204304,PBX2,2,Homo sapiens,PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633],
21021,ENSG00000204518,AADACL4,2,Homo sapiens,arylacetamide deacetylase like 4 [Source:HGNC Symbol;Acc:HGNC:32038],
11569,ENSG00000139344,AMDHD1,2,Homo sapiens,amidohydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28577],
4781,ENSG00000065485,PDIA5,2,Homo sapiens,protein disulfide isomerase family A member 5 [Source:HGNC Symbol;Acc:HGNC:24811],
20561,ENSG00000198216,CACNA1E,2,Homo sapiens,calcium voltage-gated channel subunit alpha1 E [Source:HGNC Symbol;Acc:HGNC:1392],
4419,ENSG00000040199,PHLPP2,2,Homo sapiens,PH domain and leucine rich repeat protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:29149],
4307,ENSG00000026025,VIM,2,Homo sapiens,vimentin [Source:HGNC Symbol;Acc:HGNC:12692],
2867,ENSG00000177189,RPS6KA3,2,Homo sapiens,ribosomal protein S6 kinase A3 [Source:HGNC Symbol;Acc:HGNC:10432],
20026,ENSG00000196240,OR2T2,2,Homo sapiens,olfactory receptor family 2 subfamily T member 2 [Source:HGNC Symbol;Acc:HGNC:14725],
18567,ENSG00000182631,RXFP3,2,Homo sapiens,relaxin family peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:24883],
17082,ENSG00000173320,STOX2,2,Homo sapiens,storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450],
7707,ENSG00000111335,OAS2,2,Homo sapiens,2'-5'-oligoadenylate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:8087],
23040,ENSG00000268696,ZNF723,2,Homo sapiens,zinc finger protein 723 [Source:HGNC Symbol;Acc:HGNC:32286],
6600,ENSG00000103121,CMC2,2,Homo sapiens,C-X9-C motif containing 2 [Source:HGNC Symbol;Acc:HGNC:24447],
22072,ENSG00000228083,IFNA14,2,Homo sapiens,interferon alpha 14 [Source:HGNC Symbol;Acc:HGNC:5420],
4425,ENSG00000040633,PHF23,2,Homo sapiens,PHD finger protein 23 [Source:HGNC Symbol;Acc:HGNC:28428],
2814,ENSG00000174891,RSRC1,2,Homo sapiens,arginine and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24152],
13849,ENSG00000157778,PSMG3,2,Homo sapiens,proteasome assembly chaperone 3 [Source:HGNC Symbol;Acc:HGNC:22420],
22669,ENSG00000253309,SERPINE3,2,Homo sapiens,serpin family E member 3 [Source:HGNC Symbol;Acc:HGNC:24774],
15740,ENSG00000167380,ZNF226,2,Homo sapiens,zinc finger protein 226 [Source:HGNC Symbol;Acc:HGNC:13019],
17699,ENSG00000177034,MTX3,2,Homo sapiens,metaxin 3 [Source:HGNC Symbol;Acc:HGNC:24812],
7349,ENSG00000108389,MTMR4,2,Homo sapiens,myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452],
11504,ENSG00000138802,SEC24B,2,Homo sapiens,"SEC24 homolog B, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10704]",
9560,ENSG00000125975,C20orf173,2,Homo sapiens,chromosome 20 open reading frame 173 [Source:HGNC Symbol;Acc:HGNC:16166],
5007,ENSG00000071553,ATP6AP1,2,Homo sapiens,ATPase H+ transporting accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:868],
22397,ENSG00000241244,IGKV1D-16,2,Homo sapiens,immunoglobulin kappa variable 1D-16 [Source:HGNC Symbol;Acc:HGNC:5748],
16382,ENSG00000170162,VGLL2,2,Homo sapiens,vestigial like family member 2 [Source:HGNC Symbol;Acc:HGNC:20232],
16293,ENSG00000169740,ZNF32,2,Homo sapiens,zinc finger protein 32 [Source:HGNC Symbol;Acc:HGNC:13095],
18690,ENSG00000183260,ABHD16B,2,Homo sapiens,abhydrolase domain containing 16B [Source:HGNC Symbol;Acc:HGNC:16128],
9716,ENSG00000127530,OR7C1,2,Homo sapiens,olfactory receptor family 7 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8373],
5652,ENSG00000089041,P2RX7,2,Homo sapiens,purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537],
20857,ENSG00000203795,FAM24A,2,Homo sapiens,family with sequence similarity 24 member A [Source:HGNC Symbol;Acc:HGNC:23470],
21510,ENSG00000211904,IGHJ2,2,Homo sapiens,immunoglobulin heavy joining 2 [Source:HGNC Symbol;Acc:HGNC:5534],
11759,ENSG00000140632,GLYR1,2,Homo sapiens,glyoxylate reductase 1 homolog [Source:HGNC Symbol;Acc:HGNC:24434],
446,ENSG00000087266,SH3BP2,2,Homo sapiens,SH3 domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:10825],
12772,ENSG00000147896,IFNK,2,Homo sapiens,interferon kappa [Source:HGNC Symbol;Acc:HGNC:21714],
8632,ENSG00000118473,SGIP1,2,Homo sapiens,SH3GL interacting endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:25412],
19699,ENSG00000188120,DAZ1,2,Homo sapiens,deleted in azoospermia 1 [Source:HGNC Symbol;Acc:HGNC:2682],
14569,ENSG00000162972,MAIP1,2,Homo sapiens,matrix AAA peptidase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:26198],
20848,ENSG00000203772,SPRN,2,Homo sapiens,shadow of prion protein [Source:HGNC Symbol;Acc:HGNC:16871],
19617,ENSG00000187747,OR52B6,2,Homo sapiens,olfactory receptor family 52 subfamily B member 6 [Source:HGNC Symbol;Acc:HGNC:15211],
2618,ENSG00000169057,MECP2,2,Homo sapiens,methyl-CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990],
7513,ENSG00000109684,CLNK,2,Homo sapiens,cytokine dependent hematopoietic cell linker [Source:HGNC Symbol;Acc:HGNC:17438],
9207,ENSG00000123569,H2BW1,2,Homo sapiens,H2B.W histone 1 [Source:HGNC Symbol;Acc:HGNC:27252],
3667,ENSG00000263001,GTF2I,2,Homo sapiens,general transcription factor IIi [Source:HGNC Symbol;Acc:HGNC:4659],
2524,ENSG00000166886,NAB2,2,Homo sapiens,NGFI-A binding protein 2 [Source:HGNC Symbol;Acc:HGNC:7627],
10704,ENSG00000134744,TUT4,2,Homo sapiens,terminal uridylyl transferase 4 [Source:HGNC Symbol;Acc:HGNC:28981],
17506,ENSG00000175832,ETV4,2,Homo sapiens,ETS variant transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3493],
414,ENSG00000082996,RNF13,2,Homo sapiens,ring finger protein 13 [Source:HGNC Symbol;Acc:HGNC:10057],
16750,ENSG00000171786,NHLH1,2,Homo sapiens,nescient helix-loop-helix 1 [Source:HGNC Symbol;Acc:HGNC:7817],
5673,ENSG00000089220,PEBP1,2,Homo sapiens,phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630],
18868,ENSG00000184117,NIPSNAP1,2,Homo sapiens,nipsnap homolog 1 [Source:HGNC Symbol;Acc:HGNC:7827],
15485,ENSG00000166317,SYNPO2L,2,Homo sapiens,synaptopodin 2 like [Source:HGNC Symbol;Acc:HGNC:23532],
13852,ENSG00000157800,SLC37A3,2,Homo sapiens,solute carrier family 37 member 3 [Source:HGNC Symbol;Acc:HGNC:20651],
12214,ENSG00000143776,CDC42BPA,2,Homo sapiens,CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737],
1452,ENSG00000130921,MTRFR,2,Homo sapiens,mitochondrial translation release factor in rescue [Source:HGNC Symbol;Acc:HGNC:26784],
14063,ENSG00000159461,AMFR,2,Homo sapiens,autocrine motility factor receptor [Source:HGNC Symbol;Acc:HGNC:463],
9679,ENSG00000127191,TRAF2,2,Homo sapiens,TNF receptor associated factor 2 [Source:HGNC Symbol;Acc:HGNC:12032],
9167,ENSG00000123213,NLN,2,Homo sapiens,neurolysin [Source:HGNC Symbol;Acc:HGNC:16058],
18228,ENSG00000180488,MIGA1,2,Homo sapiens,mitoguardin 1 [Source:HGNC Symbol;Acc:HGNC:24741],
17115,ENSG00000173503,LTA,2,Homo sapiens,lymphotoxin alpha [Source:HGNC Symbol;Acc:HGNC:6709],
21062,ENSG00000204673,AKT1S1,2,Homo sapiens,AKT1 substrate 1 [Source:HGNC Symbol;Acc:HGNC:28426],
12288,ENSG00000144230,GPR17,2,Homo sapiens,G protein-coupled receptor 17 [Source:HGNC Symbol;Acc:HGNC:4471],
6501,ENSG00000102349,KLF8,2,Homo sapiens,Kruppel like factor 8 [Source:HGNC Symbol;Acc:HGNC:6351],
1846,ENSG00000142303,ADAMTS10,2,Homo sapiens,ADAM metallopeptidase with thrombospondin type 1 motif 10 [Source:HGNC Symbol;Acc:HGNC:13201],
16808,ENSG00000172005,MAL,2,Homo sapiens,"mal, T cell differentiation protein [Source:HGNC Symbol;Acc:HGNC:6817]",
14246,ENSG00000160870,CYP3A7,2,Homo sapiens,cytochrome P450 family 3 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:2640],
2045,ENSG00000149534,MS4A2,2,Homo sapiens,membrane spanning 4-domains A2 [Source:HGNC Symbol;Acc:HGNC:7316],
410,ENSG00000082458,DLG3,2,Homo sapiens,discs large MAGUK scaffold protein 3 [Source:HGNC Symbol;Acc:HGNC:2902],
22776,ENSG00000255819,KLRC4-KLRK1,2,Homo sapiens,KLRC4-KLRK1 readthrough [Source:HGNC Symbol;Acc:HGNC:48357],
19007,ENSG00000184831,APOO,2,Homo sapiens,apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727],
12144,ENSG00000143420,ENSA,2,Homo sapiens,endosulfine alpha [Source:HGNC Symbol;Acc:HGNC:3360],
10394,ENSG00000132664,POLR3F,2,Homo sapiens,RNA polymerase III subunit F [Source:HGNC Symbol;Acc:HGNC:15763],
18892,ENSG00000184221,OLIG1,2,Homo sapiens,oligodendrocyte transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16983],
9211,ENSG00000123576,ESX1,2,Homo sapiens,ESX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:14865],
13324,ENSG00000152952,PLOD2,2,Homo sapiens,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:9082]",
6001,ENSG00000100012,SEC14L3,2,Homo sapiens,SEC14 like lipid binding 3 [Source:HGNC Symbol;Acc:HGNC:18655],
18898,ENSG00000184261,KCNK12,2,Homo sapiens,potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274],
12001,ENSG00000142549,IGLON5,2,Homo sapiens,IgLON family member 5 [Source:HGNC Symbol;Acc:HGNC:34550],
4241,ENSG00000018869,ZNF582,2,Homo sapiens,zinc finger protein 582 [Source:HGNC Symbol;Acc:HGNC:26421],
9094,ENSG00000122585,NPY,2,Homo sapiens,neuropeptide Y [Source:HGNC Symbol;Acc:HGNC:7955],
14539,ENSG00000162851,TFB2M,2,Homo sapiens,"transcription factor B2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:18559]",
18383,ENSG00000181626,ANKRD62,2,Homo sapiens,ankyrin repeat domain 62 [Source:HGNC Symbol;Acc:HGNC:35241],
15994,ENSG00000168397,ATG4B,2,Homo sapiens,autophagy related 4B cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:20790],
4027,ENSG00000007174,DNAH9,2,Homo sapiens,dynein axonemal heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:2953],
21213,ENSG00000205629,LCMT1,2,Homo sapiens,leucine carboxyl methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17557],
6551,ENSG00000102878,HSF4,2,Homo sapiens,heat shock transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:5227],
10005,ENSG00000130222,GADD45G,2,Homo sapiens,growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097],
1105,ENSG00000116679,IVNS1ABP,2,Homo sapiens,influenza virus NS1A binding protein [Source:HGNC Symbol;Acc:HGNC:16951],
3390,ENSG00000206302,HLA-DQB1,2,Homo sapiens,"major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:HGNC:4944]",
15244,ENSG00000165304,MELK,2,Homo sapiens,maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870],
20568,ENSG00000198252,STYX,2,Homo sapiens,serine/threonine/tyrosine interacting protein [Source:HGNC Symbol;Acc:HGNC:11447],
20933,ENSG00000204197,KIFC1,2,Homo sapiens,kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389],
12839,ENSG00000148483,TMEM236,2,Homo sapiens,transmembrane protein 236 [Source:HGNC Symbol;Acc:HGNC:23473],
2710,ENSG00000171467,ZNF318,2,Homo sapiens,zinc finger protein 318 [Source:HGNC Symbol;Acc:HGNC:13578],
18840,ENSG00000183914,DNAH2,2,Homo sapiens,dynein axonemal heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:2948],
18678,ENSG00000183186,C2CD4C,2,Homo sapiens,C2 calcium dependent domain containing 4C [Source:HGNC Symbol;Acc:HGNC:29417],
20768,ENSG00000198873,GRK5,2,Homo sapiens,G protein-coupled receptor kinase 5 [Source:HGNC Symbol;Acc:HGNC:4544],
3445,ENSG00000221823,PPP3R1,2,Homo sapiens,"protein phosphatase 3 regulatory subunit B, alpha [Source:HGNC Symbol;Acc:HGNC:9317]",
20269,ENSG00000197119,SLC25A29,2,Homo sapiens,solute carrier family 25 member 29 [Source:HGNC Symbol;Acc:HGNC:20116],
19752,ENSG00000188373,C10orf99,2,Homo sapiens,chromosome 10 open reading frame 99 [Source:HGNC Symbol;Acc:HGNC:31428],
19494,ENSG00000187048,CYP4A11,2,Homo sapiens,cytochrome P450 family 4 subfamily A member 11 [Source:HGNC Symbol;Acc:HGNC:2642],
19921,ENSG00000189157,FAM47E,2,Homo sapiens,family with sequence similarity 47 member E [Source:HGNC Symbol;Acc:HGNC:34343],
8107,ENSG00000114388,NPRL2,2,Homo sapiens,"NPR2 like, GATOR1 complex subunit [Source:HGNC Symbol;Acc:HGNC:24969]",
20624,ENSG00000198513,ATL1,2,Homo sapiens,atlastin GTPase 1 [Source:HGNC Symbol;Acc:HGNC:11231],
16713,ENSG00000171595,DNAI2,2,Homo sapiens,dynein axonemal intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:18744],
2552,ENSG00000167613,LAIR1,2,Homo sapiens,leukocyte associated immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:6477],
21881,ENSG00000219626,FAM228B,2,Homo sapiens,family with sequence similarity 228 member B [Source:HGNC Symbol;Acc:HGNC:24736],
8816,ENSG00000120054,CPN1,2,Homo sapiens,carboxypeptidase N subunit 1 [Source:HGNC Symbol;Acc:HGNC:2312],
23479,ENSG00000285913,FAM90A18P,2,Homo sapiens,"family with sequence similarity 90 member A18, pseudogene [Source:HGNC Symbol;Acc:HGNC:32266]",
18745,ENSG00000183549,ACSM5,2,Homo sapiens,acyl-CoA synthetase medium chain family member 5 [Source:HGNC Symbol;Acc:HGNC:26060],
1102,ENSG00000116670,MAD2L2,2,Homo sapiens,mitotic arrest deficient 2 like 2 [Source:HGNC Symbol;Acc:HGNC:6764],
19877,ENSG00000188984,AADACL3,2,Homo sapiens,arylacetamide deacetylase like 3 [Source:HGNC Symbol;Acc:HGNC:32037],
16025,ENSG00000168515,SCGB1D1,2,Homo sapiens,secretoglobin family 1D member 1 [Source:HGNC Symbol;Acc:HGNC:18395],
4979,ENSG00000070761,CFAP20,2,Homo sapiens,cilia and flagella associated protein 20 [Source:HGNC Symbol;Acc:HGNC:29523],
6703,ENSG00000104047,DTWD1,2,Homo sapiens,DTW domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30926],
3579,ENSG00000237022,HLA-C,2,Homo sapiens,"major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:HGNC:4933]",
11809,ENSG00000141012,GALNS,2,Homo sapiens,galactosamine (N-acetyl)-6-sulfatase [Source:HGNC Symbol;Acc:HGNC:4122],
2017,ENSG00000148290,SURF1,2,Homo sapiens,SURF1 cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:11474],
22474,ENSG00000243232,PCDHAC2,2,Homo sapiens,"protocadherin alpha subfamily C, 2 [Source:HGNC Symbol;Acc:HGNC:8677]",
19550,ENSG00000187416,LHFPL3,2,Homo sapiens,LHFPL tetraspan subfamily member 3 [Source:HGNC Symbol;Acc:HGNC:6589],
12897,ENSG00000149050,ZNF214,2,Homo sapiens,zinc finger protein 214 [Source:HGNC Symbol;Acc:HGNC:13006],
18823,ENSG00000183828,NUDT14,2,Homo sapiens,nudix hydrolase 14 [Source:HGNC Symbol;Acc:HGNC:20141],
170,ENSG00000047597,XK,2,Homo sapiens,X-linked Kx blood group [Source:HGNC Symbol;Acc:HGNC:12811],
17497,ENSG00000175782,SLC35E3,2,Homo sapiens,solute carrier family 35 member E3 [Source:HGNC Symbol;Acc:HGNC:20864],
3514,ENSG00000230726,HLA-DRA,2,Homo sapiens,"major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]",
13884,ENSG00000158062,UBXN11,2,Homo sapiens,UBX domain protein 11 [Source:HGNC Symbol;Acc:HGNC:30600],
13555,ENSG00000155087,ODF1,2,Homo sapiens,outer dense fiber of sperm tails 1 [Source:HGNC Symbol;Acc:HGNC:8113],
16752,ENSG00000171791,BCL2,2,Homo sapiens,BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990],
513,ENSG00000095485,CWF19L1,2,Homo sapiens,CWF19 like cell cycle control factor 1 [Source:HGNC Symbol;Acc:HGNC:25613],
473,ENSG00000090534,THPO,2,Homo sapiens,thrombopoietin [Source:HGNC Symbol;Acc:HGNC:11795],
10481,ENSG00000133115,STOML3,2,Homo sapiens,stomatin like 3 [Source:HGNC Symbol;Acc:HGNC:19420],
